ID;Математика;Информатика;Русский;Физика;Сумма баллов;Бюджет/платное;Укажите средний балл аттестата о среднем полном общем образовании (за 11 класс).;Оценка по математике:;Оценка по информатике:;Оценка по физике:;Населенный пункт;Школа;Принимали ли Вы участие в олимпиадах по математике или информатике за период с 8 класса по настоящее время?;Количество олимпиад;Количество олимпиад математика;Количество олимпиадинформатика;Количество олимпиадфизика;Если принимали, то укажите информацию об этих олимпиадах:;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение в общеобразовательной школе;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение в физико-математической школе;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение в математическом классе (физико-математическом классе);Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение в ЗЕНШ СФУ (НГУ, ТГУ и т.д.);Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / занятия в математическом кружке;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / обучение на дополнительных курсах по подготовке к ЕГЭ;Отметьте факты, которые отражают Вашу подготовку для поступления в ВУЗ: / занятия с репетитором;В какие вузы (не более трёх) Вы планировали поступать?;Какие направления были приоритетными при поступлении в вуз?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1391638599;64;67;65;;196;бюджет;4,5;4;5;4;Красноярский край, с. Зыково;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;Сфу, СибГУ;Информатика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390964266;64;78;59;;201;бюджет;4,4;4;5;4;Красноярский, край, г. Красноярск;;Да;1;1;0;0;?;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;занятия в математическом кружке;обучение на дополнительных курсах по подготовке к ЕГЭ;;ИКИТ;программная инженерия, прикладная информатика, информатика и вычислительная техника, прикладная математика информатика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390955997;62;-;71;66;199;бюджет;4,8;5;5;5;Республика Тыва, г. Туран;;Да;2;2;0;0;Районная математика призер;обучение в общеобразовательной школе;;;;;;;ДВФУ, КНИТУ, ТувГУ;Прикладная математика и информатика, Информационная безопасность, компьютерная безопасность;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390916672;70;-;70;84;224;бюджет;4;4;4;4;Красноярский край, г. Бородино;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;;СФУ, ТГУ, ТПУ;Физтех, физмат, матфак;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390876938;80;88;87;;255;бюджет;4.9;5;5;4;Красноярский край, г. Железногорск;;Да;5;5;0;0;"ВОШ региональная математика - участник,_x000D_
ВОШ городская математика - призёр,_x000D_
бельчонок всероссийская математика -  участник,_x000D_
олимпиада по геометрии городская математика участникВОШ региональная математика - участник,_x000D_
ВОШ городская математика - призёр,_x000D_
бельчонок всероссийская математика -  участник,_x000D_
олимпиада по геометрии городская математика участникВОШ региональная математика - участник,_x000D_
ВОШ городская математика - призёр,_x000D_
бельчонок всероссийская математика -  участник,_x000D_
олимпиада по геометрии городская математика участникВОШ региональная математика - участник,_x000D_
ВОШ городская математика - призёр,_x000D_
бельчонок всероссийская математика -  участник,_x000D_
олимпиада по геометрии городская математика участникВОШ региональная математика - участник,_x000D_
ВОШ городская математика - призёр,_x000D_
бельчонок всероссийская математика -  участник,_x000D_
олимпиада по геометрии городская математика участник";обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;занятия в математическом кружке;обучение на дополнительных курсах по подготовке к ЕГЭ;;ИМИФИ, НГУ, СФУ;Математика, прикладная математика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390873849;66;78;64;;208;бюджет;4,2;4;5;4;Красноярский край, г. Сосновоборск;;Нет;0;0;0;0;;;;обучение в математическом классе (физико-математическом классе);;;;;СФУ, СибГУ;Математика, информатика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390873712;76;68;70;;214;бюджет;4.4;5;5;4;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;;"СФУ_x000D_
МГУ _x000D_
СИБгуСФУ_x000D_
МГУ _x000D_
СИБгуСФУ_x000D_
МГУ _x000D_
СИБгуСФУ_x000D_
МГУ _x000D_
СИБгуСФУ_x000D_
МГУ _x000D_
СИБгу";программирование;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1378594440;52;70;66;;188;бюджет;4;4;5;3;Красноярский край, п. Рассвет;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;обучение на дополнительных курсах по подготовке к ЕГЭ;;СибГУ, СФУ, КемГУ;"Математика_x000D_
Математика и компьютерные науки_x000D_
Прикладная математикаМатематика_x000D_
Математика и компьютерные науки_x000D_
Прикладная математикаМатематика_x000D_
Математика и компьютерные науки_x000D_
Прикладная математикаМатематика_x000D_
Математика и компьютерные науки_x000D_
Прикладная математикаМатематика_x000D_
Математика и компьютерные науки_x000D_
Прикладная математикаМатематика_x000D_
Математика и компьютерные науки_x000D_
Прикладная математикаМатематика_x000D_
Математика и компьютерные науки_x000D_
Прикладная математикаМатематика_x000D_
Математика и компьютерные науки_x000D_
Прикладная математика";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376871978;78;67;67;;212;бюджет;4,2;4;5;4;Красноярский край, г. Бородино;;Нет;0;0;0;0;;;обучение в физико-математической школе;;;;;;Нгу, СФУ;Фит, Имифи;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376847367;74;62;76;;212;бюджет;4,35;5;5;4;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;;обучение в физико-математической школе;обучение в математическом классе (физико-математическом классе);;;;;Сфу;Икит,Имифи;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376789605;52;64;69;;185;бюджет;4.3;4;5;4;Красноярский край, г. Железногорск;;Нет;0;0;0;0;;;обучение в физико-математической школе;;;;обучение на дополнительных курсах по подготовке к ЕГЭ;занятия с репетитором;СФУ, СибГУ;Математика, машиностроение, экономика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1381055541;90;90;67;;247;бюджет;4,5;5;5;0;Казахстан, г. Актобе;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;СФУ, СПБГУ, СБППУ;ПМИ,МКН,ВИТ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1378704375;58;62;73;;193;бюджет;4,3;5;4;4;Новосибирская область, г. Бердск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;НГУ, НГТУ, СФУ;Программирование;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1377022330;84;93;85;;262;бюджет;4.6;4;5;3;Красноярский край, п. Роща;;Да;7;4;3;0;Бельчонок математика участник финала, итмо по информатике участник финала, всош математика/информатика район, физтех математика участник финала;;;обучение в математическом классе (физико-математическом классе);;;;;СПбПУ, ИТМО;Фундаментальная информатика, ПМИ, МКН;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376812143;64;70;64;;198;бюджет;4,2;4;5;4;Красноярский край, пгт Саянский;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;"Сфу_x000D_
СибГуСфу_x000D_
СибГуСфу_x000D_
СибГуСфу_x000D_
СибГу";Математика и фундаментальная информатика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376799341;66;80;80;;226;бюджет;75;66;80;0;Пермский край, г. Пермь;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;занятия с репетитором;"ПГНИУ _x000D_
КАИ _x000D_
НГТУПГНИУ _x000D_
КАИ _x000D_
НГТУПГНИУ _x000D_
КАИ _x000D_
НГТУПГНИУ _x000D_
КАИ _x000D_
НГТУ";Там, где была математика, но не было физики;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376773618;70;83;71;;224;бюджет;4,3;4;5;4;Красноярский край, п. Памяти 13 Борцов;;Да;25;13;12;0;"Каждый год ВСОШ по математике, информатике. _x000D_
олимпиады сфу, и много всяких других _x000D_
на регион проходил по математике…… не помню подробностей ";;обучение в физико-математической школе;обучение в математическом классе (физико-математическом классе);;;;;Политехнический институт Петра Великого, СПБГУ, СФУ;мкн, пми, ……;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376772449;78;-;70;70;218;бюджет;4,4;5;5;5;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;ИСИ СФУ, Политех СФУ.;Математика и компьютерные науки, математика, строительство.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376768150;74;56;82;;212;бюджет;4,6;5;5;4;Республика Хакасия, с. Аскиз;;Да;1;1;0;0;?;;;обучение в математическом классе (физико-математическом классе);;;обучение на дополнительных курсах по подготовке к ЕГЭ;;ТПУ, ДВФУ;Математика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1379499914;72;83;70;;225;бюджет;4.3;5;5;4;Красноярский край, с. Мельничное;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;;;СФУ;Математика и компьютерные науки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1379219998;76;78;82;;236;бюджет;5;5;5;5;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;ЛЭТИ, МИРЭА, СФУ;Математика и компьютерные науки, информационная безопасность, прикладная математика и информатика, программная инженерия;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1378599053;70;72;65;;207;бюджет;4.3;4;5;4;Красноярский, край, г. Красноярск;;Да;1;1;0;0;школьный?;;;;;;обучение на дополнительных курсах по подготовке к ЕГЭ;;СФУ;Математика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1377227614;70;70;89;;229;бюджет;5;5;5;5;Иркутская область, г. Слюдянка;;Нет;0;0;0;0;;;;обучение в математическом классе (физико-математическом классе);;;;;НГУ, ТПУ, СФУ;Математика, программирование;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1377144780;58;48;72;;178;бюджет;4,3;4;5;4;Красноярский край, с. Шуваево;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;обучение на дополнительных курсах по подготовке к ЕГЭ;;СФУ, СИБгу им. Решетнева;куда баллов хватит, но преимущественно, связанные с IT сферой;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1377129397;52;64;59;;175;бюджет;3.95;4;4;4;Свердловская область, г. Нижний Тагил;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;обучение в математическом классе (физико-математическом классе);;;обучение на дополнительных курсах по подготовке к ЕГЭ;занятия с репетитором;УРФУ, СФУ, ПГНИУ;Прикладная математика и информатика;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1377028817;46;62;80;;188;бюджет;4;4;4;4;Республика Саха (Якутия), г. Якутск;;Нет;0;0;0;0;;;обучение в физико-математической школе;;;;;;СВФУ, ДВФУ, СФУ;прикладная математика (информатика), прикладная информатика (математика);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1377027930;46;64;70;;180;бюджет;5;5;5;5;Забайкальский край, г. Краснокаменск;;Да;1;1;0;0;Не помню);;;обучение в математическом классе (физико-математическом классе);;;обучение на дополнительных курсах по подготовке к ЕГЭ;;ЗАБГУ, СФУ, СИБГУ;Компьютернын науки, информационная безопасность;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376935111;66;59;57;;182;бюджет;3,1;3;4;3;Красноярский край, г. Лесосибирск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;обучение на дополнительных курсах по подготовке к ЕГЭ;;сфу;"Прикладная информатика и математика_x000D_
Прикладная математика_x000D_
Математика и компьютерные наукиПрикладная информатика и математика_x000D_
Прикладная математика_x000D_
Математика и компьютерные наукиПрикладная информатика и математика_x000D_
Прикладная математика_x000D_
Математика и компьютерные наукиПрикладная информатика и математика_x000D_
Прикладная математика_x000D_
Математика и компьютерные наукиПрикладная информатика и математика_x000D_
Прикладная математика_x000D_
Математика и компьютерные наукиПрикладная информатика и математика_x000D_
Прикладная математика_x000D_
Математика и компьютерные наукиПрикладная информатика и математика_x000D_
Прикладная математика_x000D_
Математика и компьютерные науки";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376899210;58;-;76;55;189;бюджет;5;5;5;5;Красноярский, край, г. Красноярск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;обучение на дополнительных курсах по подготовке к ЕГЭ;;Тгу, нгу, севгу;"Проектирование ракетных двигателей,_x000D_
Прикладная математика и информатика,_x000D_
МатематикаПроектирование ракетных двигателей,_x000D_
Прикладная математика и информатика,_x000D_
МатематикаПроектирование ракетных двигателей,_x000D_
Прикладная математика и информатика,_x000D_
МатематикаПроектирование ракетных двигателей,_x000D_
Прикладная математика и информатика,_x000D_
МатематикаПроектирование ракетных двигателей,_x000D_
Прикладная математика и информатика,_x000D_
МатематикаПроектирование ракетных двигателей,_x000D_
Прикладная математика и информатика,_x000D_
МатематикаПроектирование ракетных двигателей,_x000D_
Прикладная математика и информатика,_x000D_
Математика";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376777519;68;50;61;;179;бюджет;4.4;5;5;4;Республика Бурятия, пгт. Селенгинск;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;Сфу, Нгу, бгу;Программирование;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376776589;56;55;67;;178;бюджет;4,75;5;5;5;Забайкальский край, п. Текстильщиков;;Нет;0;0;0;0;;обучение в общеобразовательной школе;;;;;;;ДВФУ, СФУ, СПбГУПТД;Не помню, всё, что хоть как-то связано с программированием;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376764525;50;60;66;;176;бюджет;5;5;5;5;Красноярский, край, г. Красноярск;;Да;1;1;0;0;Ходила как-то на олимпиаду по математике от ФМШ (или от СФУ);;обучение в физико-математической школе;обучение в математическом классе (физико-математическом классе);;;обучение на дополнительных курсах по подготовке к ЕГЭ;занятия с репетитором;СФУ, ТГУ, КГУ;Математика и компьютерные науки, программирование, (Что-то с веб-дизайнерством);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
